,meanNDMI,geometry
149,0.12536576266090074,"POLYGON ((80.05958599999992 12.759246, 80.05988599999992 12.759246, 80.05988599999992 12.75894600000001, 80.05958599999992 12.75894600000001, 80.05958599999992 12.759246))"
150,0.12306148046627641,"POLYGON ((80.05958599999992 12.75894600000001, 80.05988599999992 12.75894600000001, 80.05988599999992 12.75864600000001, 80.05958599999992 12.75864600000001, 80.05958599999992 12.75894600000001))"
151,,"POLYGON ((80.05958599999992 12.75864600000001, 80.05988599999992 12.75864600000001, 80.05988599999992 12.75861845786654, 80.05958599999992 12.75861743497321, 80.05958599999992 12.75864600000001))"
152,0.08848067373037338,"POLYGON ((80.06018599999992 12.7599265120984, 80.06018599999992 12.759846, 80.05988599999992 12.759846, 80.05988599999992 12.76001492939312, 80.06018599999992 12.7599265120984))"
153,0.09094660480817159,"POLYGON ((80.05988599999992 12.759846, 80.06018599999992 12.759846, 80.06018599999992 12.759546, 80.05988599999992 12.759546, 80.05988599999992 12.759846))"
154,0.1195348815785514,"POLYGON ((80.05988599999992 12.759546, 80.06018599999992 12.759546, 80.06018599999992 12.759246, 80.05988599999992 12.759246, 80.05988599999992 12.759546))"
155,0.12698553171422747,"POLYGON ((80.05988599999992 12.759246, 80.06018599999992 12.759246, 80.06018599999992 12.75894600000001, 80.05988599999992 12.75894600000001, 80.05988599999992 12.759246))"
156,0.12335186017056306,"POLYGON ((80.05988599999992 12.75894600000001, 80.06018599999992 12.75894600000001, 80.06018599999992 12.75864600000001, 80.05988599999992 12.75864600000001, 80.05988599999992 12.75894600000001))"
157,,"POLYGON ((80.05988599999992 12.75864600000001, 80.06018599999992 12.75864600000001, 80.06018599999992 12.75860373163843, 80.060045 12.758619, 80.05988599999992 12.75861845786654, 80.05988599999992 12.75864600000001))"
158,,"POLYGON ((80.06045917765813 12.759846, 80.06018599999992 12.759846, 80.06018599999992 12.7599265120984, 80.06045917765813 12.759846))"
159,0.08379232448836167,"POLYGON ((80.06018599999992 12.759846, 80.06045917765813 12.759846, 80.06048599999991 12.75983809480368, 80.06048599999991 12.759546, 80.06018599999992 12.759546, 80.06018599999992 12.759846))"
160,0.11346146712700526,"POLYGON ((80.06018599999992 12.759546, 80.06048599999991 12.759546, 80.06048599999991 12.759246, 80.06018599999992 12.759246, 80.06018599999992 12.759546))"
161,0.13245971335305107,"POLYGON ((80.06018599999992 12.759246, 80.06048599999991 12.759246, 80.06048599999991 12.75894600000001, 80.06018599999992 12.75894600000001, 80.06018599999992 12.759246))"
162,0.1281271701057752,"POLYGON ((80.06018599999992 12.75894600000001, 80.06048599999991 12.75894600000001, 80.06048599999991 12.75864600000001, 80.06018599999992 12.75864600000001, 80.06018599999992 12.75894600000001))"
163,,"POLYGON ((80.06018599999992 12.75864600000001, 80.06048599999991 12.75864600000001, 80.06048599999991 12.75857124576272, 80.06018599999992 12.75860373163843, 80.06018599999992 12.75864600000001))"
164,0.08806743816687511,"POLYGON ((80.06078599999991 12.75974967750895, 80.06078599999991 12.759546, 80.06048599999991 12.759546, 80.06048599999991 12.75983809480368, 80.06078599999991 12.75974967750895))"
165,0.12690035750468573,"POLYGON ((80.06048599999991 12.759546, 80.06078599999991 12.759546, 80.06078599999991 12.759246, 80.06048599999991 12.759246, 80.06048599999991 12.759546))"
166,0.14127644151449203,"POLYGON ((80.06048599999991 12.759246, 80.06078599999991 12.759246, 80.06078599999991 12.75894600000001, 80.06048599999991 12.75894600000001, 80.06048599999991 12.759246))"
167,0.1367248478345573,"POLYGON ((80.06048599999991 12.75894600000001, 80.06078599999991 12.75894600000001, 80.06078599999991 12.75864600000001, 80.06048599999991 12.75864600000001, 80.06048599999991 12.75894600000001))"
168,0.12513253465294838,"POLYGON ((80.06048599999991 12.75864600000001, 80.06078599999991 12.75864600000001, 80.06078599999991 12.75853875988702, 80.06048599999991 12.75857124576272, 80.06048599999991 12.75864600000001))"
169,0.09822284430265427,"POLYGON ((80.0610859999999 12.75966126021423, 80.0610859999999 12.759546, 80.06078599999991 12.759546, 80.06078599999991 12.75974967750895, 80.0610859999999 12.75966126021423))"
170,0.1323811188340187,"POLYGON ((80.06078599999991 12.759546, 80.0610859999999 12.759546, 80.0610859999999 12.759246, 80.06078599999991 12.759246, 80.06078599999991 12.759546))"
171,0.15291284852557713,"POLYGON ((80.06078599999991 12.759246, 80.0610859999999 12.759246, 80.0610859999999 12.75894600000001, 80.06078599999991 12.75894600000001, 80.06078599999991 12.759246))"
172,0.1441864420970281,"POLYGON ((80.06078599999991 12.75894600000001, 80.0610859999999 12.75894600000001, 80.0610859999999 12.75864600000001, 80.06078599999991 12.75864600000001, 80.06078599999991 12.75894600000001))"
173,0.12664248049259186,"POLYGON ((80.06078599999991 12.75864600000001, 80.0610859999999 12.75864600000001, 80.0610859999999 12.75850627401131, 80.06078599999991 12.75853875988702, 80.06078599999991 12.75864600000001))"
174,0.1181173138320446,"POLYGON ((80.06131195220588 12.759546, 80.0610859999999 12.759546, 80.0610859999999 12.75966126021423, 80.06132100000001 12.759592, 80.06131195220588 12.759546))"
175,0.1401301994919777,"POLYGON ((80.0610859999999 12.759546, 80.06131195220588 12.759546, 80.06125294485295 12.759246, 80.0610859999999 12.759246, 80.0610859999999 12.759546))"
176,0.15428147464990616,"POLYGON ((80.0610859999999 12.759246, 80.06125294485295 12.759246, 80.06119393750001 12.75894600000001, 80.0610859999999 12.75894600000001, 80.0610859999999 12.759246))"
177,0.1426209807395935,"POLYGON ((80.0610859999999 12.75894600000001, 80.06119393750001 12.75894600000001, 80.06113493014706 12.75864600000001, 80.0610859999999 12.75864600000001, 80.0610859999999 12.75894600000001))"
178,0.1278952658176422,"POLYGON ((80.0610859999999 12.75864600000001, 80.06113493014706 12.75864600000001, 80.06110700000001 12.758504, 80.0610859999999 12.75850627401131, 80.0610859999999 12.75864600000001))"
