,geometry,meanNDVI,meanSAVI,meanEVI,meanARVI,meanGNDVI,meanNDCI,meanNPCRI,meanPSRI,meanBSI,meanNDMI,meanNDWI
231,"POLYGON ((80.06610110108224 12.80878784847614, 80.06660110108224 12.80878784847614, 80.06660110108224 12.80828784847614, 80.06610110108224 12.80828784847614, 80.06610110108224 12.80878784847614))",0.546021580649787,0.7795381916864473,2.0977753332335376,0.5445412756883403,0.3938690639709716,0.35392939111349303,0.0712120917467875,0.04198925292118607,-0.25513856982961924,0.37906883333293817,-0.3938690639709716
232,"POLYGON ((80.06610110108224 12.80828784847614, 80.06660110108224 12.80828784847614, 80.06660110108224 12.80778784847614, 80.06610110108224 12.80778784847614, 80.06610110108224 12.80828784847614))",0.5180780863044745,0.7396561855803848,1.7605532260984518,0.5155417198720085,0.3903983031466199,0.32853169007613375,0.10657435889844855,0.06902159261543869,-0.26211552163384383,0.4128636557786537,-0.3903983031466199
233,"POLYGON ((80.06610110108224 12.80778784847614, 80.06660110108224 12.80778784847614, 80.06660110108224 12.80728784847614, 80.06610110108224 12.80728784847614, 80.06610110108224 12.80778784847614))",0.21000405275314277,0.29982314334625826,0.43527850425908776,0.1960120328990643,0.23344203175494543,0.1549781863043016,0.25864598273814515,0.2865296950994888,-0.18923170474237444,0.553286195533698,-0.23344203175494543
234,"POLYGON ((80.06610110108224 12.80728784847614, 80.06660110108224 12.80728784847614, 80.06660110108224 12.80678784847614, 80.06610110108224 12.80678784847614, 80.06610110108224 12.80728784847614))",0.6289073362460657,0.8979361136134496,1.7277265679230354,0.6260856029918659,0.5418427831506134,0.34432718333323165,0.15454644380451643,0.07897127378910004,-0.2732675243159991,0.39331382645546015,-0.5418427831506134
235,"POLYGON ((80.06610110108224 12.80678784847614, 80.06660110108224 12.80678784847614, 80.06660110108224 12.80628784847614, 80.06610110108224 12.80628784847614, 80.06610110108224 12.80678784847614))",0.5585466491961039,0.7974737447678496,1.3886850733935059,0.5544980864051263,0.49802146453362206,0.300177310387866,0.2086689874728473,0.1145150020714044,-0.21767862044812536,0.35455300740268453,-0.49802146453362206
236,"POLYGON ((80.06610110108224 12.80628784847614, 80.06660110108224 12.80628784847614, 80.06660110108224 12.80578784847614, 80.06610110108224 12.80578784847614, 80.06610110108224 12.80628784847614))",0.6784972258997313,0.9687468892715818,1.835976984982231,0.6768878913359566,0.5859930446414273,0.36083407978930765,0.1568036516195132,0.0647105460285783,-0.258239468724332,0.35243990577779116,-0.5859930446414273
237,"POLYGON ((80.06610110108224 12.80578784847614, 80.06660110108224 12.80578784847614, 80.06660110108224 12.80528784847614, 80.06610110108224 12.80528784847614, 80.06610110108224 12.80578784847614))",0.4819806048073691,0.6881445829669889,1.160345346757411,0.47635776595003737,0.432358286187694,0.27442128785892655,0.2221529877836831,0.14165571343855154,-0.211863404807085,0.38657509256530986,-0.432358286187694
238,"POLYGON ((80.06610110108224 12.80528784847614, 80.06660110108224 12.80528784847614, 80.06660110108224 12.80478784847614, 80.06610110108224 12.80478784847614, 80.06610110108224 12.80528784847614))",0.6701011463208121,0.9567515888999402,1.954685660268668,0.6687997935670712,0.5822151078630292,0.37769513928874604,0.12336700328034025,0.05272141349385618,-0.1925845350478682,0.2644018592053274,-0.5822151078630292
239,"POLYGON ((80.06610110108224 12.80478784847614, 80.06660110108224 12.80478784847614, 80.06660110108224 12.80428784847614, 80.06620026947512 12.80428784847614, 80.06610110108224 12.80431909331225, 80.06610110108224 12.80478784847614))",0.5433314653263648,0.7757613861505374,1.3460513656528377,0.5368600152205424,0.5355624560011617,0.2599122743204411,0.23940864584278523,0.17834284242246687,-0.05495321417945146,0.1398557042419374,-0.5355624560011617
240,"POLYGON ((80.06620026947512 12.80428784847614, 80.06660110108224 12.80428784847614, 80.06660110108224 12.80416155906568, 80.06620026947512 12.80428784847614))",0.2129285999516269,0.3040227728746694,0.3322357364273532,0.19473984051897233,0.32853771039619245,0.1026178533103741,0.3697262920869658,0.35560158812359743,0.15658936785959054,-0.06462338248227929,-0.32853771039619245
242,"POLYGON ((80.06660110108224 12.82278784847614, 80.06710110108224 12.82278784847614, 80.06710110108224 12.82228784847614, 80.06660110108224 12.82228784847614, 80.06660110108224 12.82278784847614))",0.45417808255266184,0.6485003753063254,0.9220007297764661,0.4464554512500595,0.5117872248074155,0.17822353029884816,0.3008272255769082,0.20077324360444376,0.030438858129927138,0.0505787144439849,-0.5117872248074155
243,"POLYGON ((80.06660110108224 12.82228784847614, 80.06710110108224 12.82228784847614, 80.06710110108224 12.82178784847614, 80.06660110108224 12.82178784847614, 80.06660110108224 12.82228784847614))",0.5133163331431476,0.7329369536027653,1.0864290335183417,0.5070266609920808,0.5512250914709033,0.23580725812335018,0.29178160892349064,0.17496018949232486,0.031208045352625634,0.03794573536624664,-0.5512250914709033
244,"POLYGON ((80.06660110108224 12.82178784847614, 80.06710110108224 12.82178784847614, 80.06710110108224 12.82128784847614, 80.06660110108224 12.82128784847614, 80.06660110108224 12.82178784847614))",0.5526500031874165,0.789093972026949,1.2662031233767044,0.5481602869348897,0.5601807405289531,0.24970459769200423,0.2497481929675305,0.13661155304805797,0.00715093759722019,0.05224459946362548,-0.5601807405289531
245,"POLYGON ((80.06660110108224 12.82128784847614, 80.06710110108224 12.82128784847614, 80.06710110108224 12.82078784847614, 80.06660110108224 12.82078784847614, 80.06660110108224 12.82128784847614))",0.6294132917444647,0.8987005328999302,1.5496227740332806,0.6265389016350166,0.5948282404136986,0.31103318495671944,0.21140620373669367,0.09753253865136845,-0.05623011713109888,0.11208408273441581,-0.5948282404136986
246,"POLYGON ((80.06660110108224 12.82078784847614, 80.06710110108224 12.82078784847614, 80.06710110108224 12.82028784847614, 80.06660110108224 12.82028784847614, 80.06660110108224 12.82078784847614))",0.6132405086639164,0.8756016472759751,1.5341419689170988,0.6101264670919042,0.5856648741414555,0.3062566194725659,0.20620338714609057,0.10051298789767626,-0.030827664615163907,0.08181775327029686,-0.5856648741414555
247,"POLYGON ((80.06660110108224 12.82028784847614, 80.06710110108224 12.82028784847614, 80.06710110108224 12.81978784847614, 80.06660110108224 12.81978784847614, 80.06660110108224 12.82028784847614))",0.5619537352361476,0.802381293496966,1.3730750794120326,0.5578532354909497,0.5569156573848176,0.26244472969359633,0.2247980713474876,0.12276201462210219,-0.010971744660074067,0.06776729175950923,-0.5569156573848176
248,"POLYGON ((80.06660110108224 12.81978784847614, 80.06710110108224 12.81978784847614, 80.06710110108224 12.81928784847614, 80.06660110108224 12.81928784847614, 80.06660110108224 12.81978784847614))",0.5191083244819396,0.7411991473069877,1.1930813954385446,0.5130809731247881,0.5325733235425596,0.2375914563718782,0.25337225666385305,0.1544308127722377,0.01887412738234038,0.041071922346663875,-0.5325733235425596
249,"POLYGON ((80.06660110108224 12.81928784847614, 80.06710110108224 12.81928784847614, 80.06710110108224 12.81878784847614, 80.06660247193953 12.81878784847614, 80.06660110108224 12.81899347706952, 80.06660110108224 12.81928784847614))",0.6340274869635167,0.9052962594399755,1.7390267396031818,0.6314642172037073,0.5768757035384231,0.3302676013372671,0.15222519354949246,0.07479689571069441,-0.10599821816030289,0.1604419992516953,-0.5768757035384231
250,"POLYGON ((80.06660247193953 12.81878784847614, 80.06710110108224 12.81878784847614, 80.06710110108224 12.81828784847614, 80.06660580527287 12.81828784847614, 80.06660247193953 12.81878784847614))",0.3383972755447773,0.4831655814679874,0.931243896723879,0.331497639794927,0.35191657512900343,0.1591142236197809,0.17781178559710947,0.15867559260667607,0.09110162644125165,-0.05463396940455945,-0.35191657512900343
251,"POLYGON ((80.06660580527287 12.81828784847614, 80.06710110108224 12.81828784847614, 80.06710110108224 12.81778784847614, 80.0666091386062 12.81778784847614, 80.06660580527287 12.81828784847614))",0.5220994562769922,0.7454548406493835,1.562635710734026,0.5189679792358229,0.48118996553518467,0.2740230477068368,0.14280557081936304,0.08802713263375954,0.006815345708946127,0.027960155130649585,-0.48118996553518467
